UniProtIds,Genes,ProteinGroups,ProteinNames,ProteinDescriptions,Valid,Comparison (group1/group2),Condition Numerator,Condition Denominator,# of Ratios,Group,AVG Group Quantity Denominator,AVG Group Quantity Numerator,AVG Log2 Ratio,Absolute AVG Log2 Ratio,% Change,Ratio,Standard Deviation,Pvalue,Qvalue,Degrees Of Freedom,Standard Error,Organisms,Protein Coverage,Molecular Weight,GO Biological Process,GO Molecular Function,GO Cellular Component,Database,Protein Existence,Sequence Version,FASTAName,FASTAHeader,# Unique Total Peptides,# Unique Total EG.Id
P49755,TMED10,P49755,TMEDA_HUMAN,Transmembrane emp24 domain-containing protein 10,TRUE,T / M,T,M,50,P49755,947.528686523437,546.381042480468,-0.79,0.79,-42.34,0.58,0,5.93E-01,6.41E-01,49,0.275837715875219,Homo sapiens,0%,24975.97,"kidney development,intracellular protein transport,ER to Golgi vesicle-mediated transport,retrograde vesicle-mediated transport, Golgi to ER,Golgi organization,cargo loading into vesicle,COPI-coated vesicle budding,response to alkaloid,regulated exocytosis,vesicle targeting, to, from or within Golgi,COPI coating of Golgi vesicle,COPII vesicle coating,protein oligomerization,regulation of beta-amyloid formation","protein binding,syntaxin binding,protein complex binding","Golgi membrane,endoplasmic reticulum,endoplasmic reticulum membrane,endoplasmic reticulum-Golgi intermediate compartment,Golgi apparatus,cis-Golgi network,plasma membrane,ER to Golgi transport vesicle membrane,integral component of membrane,transport vesicle,COPI-coated vesicle,trans-Golgi network transport vesicle,secretory granule membrane,endoplasmic reticulum-Golgi intermediate compartment membrane,melanosome,zymogen granule membrane,extracellular exosome,gamma-secretase complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens GN=TMED10 PE=1 SV=2,11,23
P49756,RBM25,P49756,RBM25_HUMAN,RNA-binding protein 25,TRUE,T / M,T,M,15,P49756,48.7788467407226,59.1871528625488,0.28,0.28,21.34,1.21,0,6.33E-01,6.53E-01,14,0.707206260713914,Homo sapiens,0%,100185.49,"regulation of alternative mRNA splicing, via spliceosome,mRNA processing,RNA splicing,regulation of apoptotic process","nucleotide binding,mRNA binding,protein binding,poly(A) RNA binding","nucleoplasm,spliceosomal complex,cytoplasm,nuclear speck",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3,28,39
P49757,NUMB,P49757,NUMB_HUMAN,Protein numb homolog,TRUE,T / M,T,M,20,P49757,447.214324951171,62.7173461914062,-2.83,2.83,-85.98,0.14,0,7.90E-01,7.09E-01,19,0.374952444703433,Homo sapiens,3.40%,70803.8,"axonogenesis,lateral ventricle development,neuroblast division in subventricular zone,positive regulation of cell migration,positive regulation of polarized epithelial cell differentiation,adherens junction organization,negative regulation of Notch signaling pathway,positive regulation of neurogenesis,lung epithelial cell differentiation,cell-cell adhesion,negative regulation of protein localization to plasma membrane","beta-catenin binding,alpha-catenin binding,cadherin binding involved in cell-cell adhesion","nucleus,early endosome,plasma membrane,cell-cell adherens junction,focal adhesion,basolateral plasma membrane,extrinsic component of plasma membrane,clathrin-coated vesicle,apical part of cell",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49757|NUMB_HUMAN Protein numb homolog OS=Homo sapiens GN=NUMB PE=1 SV=2,22,27
P49792,RANBP2,P49792,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2,TRUE,T / M,T,M,140,P49792,175.73388671875,201.877319335937,0.20,0.20,14.88,1.15,0,7.49E-02,2.83E-01,139,0.158691205877895,Homo sapiens,2.30%,358199.23,"protein peptidyl-prolyl isomerization,response to amphetamine,mRNA export from nucleus,tRNA export from nucleus,protein folding,NLS-bearing protein import into nucleus,sister chromatid cohesion,mitotic nuclear envelope disassembly,regulation of glucose transport,viral process,protein sumoylation,viral transcription,gene silencing by RNA,negative regulation of glucokinase activity,intracellular transport of virus,regulation of gluconeogenesis involved in cellular glucose homeostasis,regulation of cellular response to heat","RNA binding,peptidyl-prolyl cis-trans isomerase activity,protein binding,zinc ion binding,Ran GTPase binding,ligase activity,SUMO transferase activity,protein complex binding","nuclear envelope,nuclear pore,mitochondrion,cytosol,microtubule associated complex,membrane,nuclear membrane,nuclear inclusion body,nuclear pore cytoplasmic filaments,nuclear pore nuclear basket,cytoplasmic periphery of the nuclear pore complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,154,190
P49815,TSC2,P49815,TSC2_HUMAN,Tuberin,TRUE,T / M,T,M,15,P49815,32.06099319458,42.3033981323242,0.40,0.40,31.95,1.32,0,5.83E-01,6.37E-01,14,0.306400410242755,Homo sapiens,0.70%,200608.07,"neural tube closure,negative regulation of protein kinase activity,protein import into nucleus,endocytosis,cell cycle arrest,heart development,protein localization,negative regulation of cell proliferation,negative regulation of phosphatidylinositol 3-kinase signaling,viral process,vesicle-mediated transport,regulation of endocytosis,negative regulation of Wnt signaling pathway,negative regulation of TOR signaling,protein kinase B signaling,positive regulation of GTPase activity,regulation of insulin receptor signaling pathway,negative regulation of insulin receptor signaling pathway,insulin-like growth factor receptor signaling pathway,positive chemotaxis,regulation of small GTPase mediated signal transduction,regulation of cell cycle,negative regulation of protein kinase B signaling","GTPase activator activity,protein binding,phosphatase binding,small GTPase binding,protein homodimerization activity","nucleus,cytoplasm,lysosome,Golgi apparatus,cytosol,membrane,TSC1-TSC2 complex,perinuclear region of cytoplasm",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49815|TSC2_HUMAN Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2,94,150
P49821,NDUFV1,P49821,NDUV1_HUMAN,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",TRUE,T / M,T,M,40,P49821,180.74006652832,185.119369506835,0.03,0.03,2.42,1.02,0,9.93E-01,7.62E-01,39,0.295550071884921,Homo sapiens,6%,50817.08,"mitochondrial electron transport, NADH to ubiquinone,aerobic respiration,mitochondrial respiratory chain complex I assembly","NADH dehydrogenase (ubiquinone) activity,metal ion binding,NAD binding,4 iron, 4 sulfur cluster binding,NADH dehydrogenase activity,FMN binding","mitochondrial inner membrane,mitochondrial respiratory chain complex I",sp,1,4,uniprot_sprot_2015-08-28_HUMAN,">sp|P49821|NDUV1_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens GN=NDUFV1 PE=1 SV=4",35,50
P49840,GSK3A,P49840,GSK3A_HUMAN,Glycogen synthase kinase-3 alpha,TRUE,T / M,T,M,10,P49840,19.9663143157959,10.1491565704345,-0.98,0.98,-49.17,0.51,0,1.48E-01,3.83E-01,9,0.477730661054254,Homo sapiens,0%,50980.81,"regulation of systemic arterial blood pressure,cardiac left ventricle morphogenesis,glycogen metabolic process,protein phosphorylation,dopamine receptor signaling pathway,nervous system development,insulin receptor signaling pathway,negative regulation of UDP-glucose catabolic process,Wnt signaling pathway,positive regulation of cAMP biosynthetic process,negative regulation of TOR signaling,cellular response to insulin stimulus,cellular response to interleukin-3,IRE1-mediated unfolded protein response,proteasome-mediated ubiquitin-dependent protein catabolic process,negative regulation of glycogen biosynthetic process,positive regulation of protein catabolic process,positive regulation of heart contraction,negative regulation of glucose import,negative regulation of insulin receptor signaling pathway,negative regulation of cell growth involved in cardiac muscle cell development,positive regulation of adrenergic receptor signaling pathway,negative regulation of canonical Wnt signaling pathway,extrinsic apoptotic signaling pathway in absence of ligand,chemical synaptic transmission, postsynaptic,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,regulation of mitophagy,positive regulation of protein targeting to mitochondrion,negative regulation of glycogen synthase activity, transferring glucose-1-phosphate,negative regulation of type B pancreatic cell development,negative regulation of glycogen (starch) synthase activity,positive regulation of glycogen (starch) synthase activity","protein serine/threonine kinase activity,protein binding,ATP binding,protein kinase A catalytic subunit binding,tau-protein kinase activity","mitochondrion,cytosol,beta-catenin destruction complex,postsynapse",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49840|GSK3A_HUMAN Glycogen synthase kinase-3 alpha OS=Homo sapiens GN=GSK3A PE=1 SV=2,10,12
P49841,GSK3B,P49841,GSK3B_HUMAN,Glycogen synthase kinase-3 beta,TRUE,T / M,T,M,10,P49841,14.8134384155273,14.8290224075317,0.00,0.00,0.11,1.00,0,9.21E-01,7.47E-01,9,0.366473638672423,Homo sapiens,0%,46744.34,"re-entry into mitotic cell cycle,epithelial to mesenchymal transition,positive regulation of cell-matrix adhesion,glycogen metabolic process,regulation of gene expression by genetic imprinting,protein phosphorylation,protein export from nucleus,ER overload response,dopamine receptor signaling pathway,axonogenesis,myoblast fusion,circadian rhythm,animal organ morphogenesis,negative regulation of cardiac muscle hypertrophy,positive regulation of peptidyl-threonine phosphorylation,negative regulation of neuron projection development,negative regulation of neuron maturation,Wnt signaling pathway,cell migration,peptidyl-serine phosphorylation,peptidyl-threonine phosphorylation,hippocampus development,negative regulation of protein complex assembly,positive regulation of protein complex assembly,negative regulation of protein binding,positive regulation of protein binding,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of microtubule-based process,positive regulation of peptidyl-serine phosphorylation,protein localization to microtubule,intracellular signal transduction,cellular response to hepatocyte growth factor stimulus,cellular response to interleukin-3,negative regulation of apoptotic process,proteasome-mediated ubiquitin-dependent protein catabolic process,positive regulation of GTPase activity,hypermethylation of CpG island,canonical Wnt signaling pathway involved in positive regulation of apoptotic process,fat cell differentiation,negative regulation of glycogen biosynthetic process,positive regulation of protein catabolic process,positive regulation of axon extension,positive regulation of transcription from RNA polymerase II promoter,protein autophosphorylation,positive regulation of protein export from nucleus,negative regulation of NFAT protein import into nucleus,canonical Wnt signaling pathway,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,superior temporal gyrus development,negative regulation of canonical Wnt signaling pathway,extrinsic apoptotic signaling pathway in absence of ligand,chemical synaptic transmission, postsynaptic,regulation of cellular response to heat,negative regulation of protein localization to nucleus,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,positive regulation of neuron death,negative regulation of dopaminergic neuron differentiation,beta-catenin destruction complex assembly,beta-catenin destruction complex disassembly,negative regulation of type B pancreatic cell development,negative regulation of glycogen (starch) synthase activity,positive regulation of stem cell differentiation","RNA polymerase II transcription factor binding,p53 binding,protein kinase activity,protein serine/threonine kinase activity,protein binding,ATP binding,beta-catenin binding,kinase activity,protein kinase binding,ubiquitin protein ligase binding,protein kinase A catalytic subunit binding,tau-protein kinase activity,NF-kappaB binding","nucleus,cytoplasm,mitochondrion,centrosome,cytosol,plasma membrane,growth cone,intracellular ribonucleoprotein complex,beta-catenin destruction complex,neuronal cell body,dendritic shaft,perinuclear region of cytoplasm,postsynapse,Wnt signalosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49841|GSK3B_HUMAN Glycogen synthase kinase-3 beta OS=Homo sapiens GN=GSK3B PE=1 SV=2,21,30
P49913,CAMP,P49913,CAMP_HUMAN,Cathelicidin antimicrobial peptide,TRUE,T / M,T,M,5,P49913,3.33338499069213,18.0533237457275,2.44,2.44,441.59,5.42,0,4.26E-01,5.76E-01,4,1.06948080000762,Homo sapiens,0%,19301.38,"innate immune response in mucosa,antibacterial humoral response,defense response to bacterium,negative regulation of growth of symbiont on or near host surface,cell redox homeostasis,defense response to Gram-positive bacterium,killing by host of symbiont cells",,"extracellular region,extracellular space,cell wall,specific granule,extracellular exosome",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|P49913|CAMP_HUMAN Cathelicidin antimicrobial peptide OS=Homo sapiens GN=CAMP PE=1 SV=1,12,14
P49915,GMPS,P49915,GUAA_HUMAN,GMP synthase [glutamine-hydrolyzing],TRUE,T / M,T,M,40,P49915,220.502838134765,238.844055175781,0.12,0.12,8.32,1.08,0,3.31E-01,5.30E-01,39,0.338799976428808,Homo sapiens,1.40%,76715.41,"GMP biosynthetic process,glutamine metabolic process,purine nucleobase biosynthetic process,purine ribonucleoside monophosphate biosynthetic process","GMP synthase activity,GMP synthase (glutamine-hydrolyzing) activity,ATP binding,pyrophosphatase activity","cytoplasm,cytosol",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1,55,95
P49916,LIG3,P49916,DNLI3_HUMAN,DNA ligase 3,TRUE,T / M,T,M,35,P49916,96.8801345825195,54.5229835510253,-0.83,0.83,-43.72,0.56,0,1.80E-01,4.25E-01,34,0.325710927417818,Homo sapiens,0%,112906.92,"double-strand break repair via homologous recombination,transcription-coupled nucleotide-excision repair,base-excision repair, DNA ligation,nucleotide-excision repair, DNA gap filling,double-strand break repair,cell cycle,cell division,DNA biosynthetic process,negative regulation of mitochondrial DNA replication,lagging strand elongation,V(D)J recombination","DNA binding,DNA ligase activity,DNA ligase (ATP) activity,protein binding,ATP binding,zinc ion binding","nucleus,nucleoplasm,mitochondrion",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|P49916|DNLI3_HUMAN DNA ligase 3 OS=Homo sapiens GN=LIG3 PE=1 SV=2,34,41
P49959,MRE11A,P49959,MRE11_HUMAN,Double-strand break repair protein MRE11A,TRUE,T / M,T,M,15,P49959,199.845718383789,27.3133888244628,-2.87,2.87,-86.33,0.14,0,8.15E-01,7.15E-01,14,0.667960406227641,Homo sapiens,0%,80593.26,"regulation of mitotic recombination,double-strand break repair via homologous recombination,DNA double-strand break processing,DNA synthesis involved in DNA repair,strand displacement,DNA replication,DNA repair,double-strand break repair,double-strand break repair via nonhomologous end joining,DNA recombination,cellular response to DNA damage stimulus,telomere maintenance via telomerase,sister chromatid cohesion,mitotic G2 DNA damage checkpoint,synapsis,reciprocal meiotic recombination,cell proliferation,viral process,intra-S DNA damage checkpoint,telomeric 3' overhang formation,positive regulation of protein autophosphorylation,positive regulation of telomere maintenance,positive regulation of type I interferon production,DNA duplex unwinding,negative regulation of DNA endoreduplication,positive regulation of kinase activity,negative regulation of apoptotic process,nucleic acid phosphodiester bond hydrolysis,cell-cell adhesion,regulation of signal transduction by p53 class mediator","single-stranded DNA endodeoxyribonuclease activity,double-stranded DNA binding,nuclease activity,endodeoxyribonuclease activity,protein binding,protein C-terminus binding,3'-5' exonuclease activity,manganese ion binding,cadherin binding involved in cell-cell adhesion,DNA binding,ATP-dependent DNA helicase activity","nuclear chromosome, telomeric region,nucleus,nucleoplasm,cytoplasm,cytosol,cell-cell adherens junction,PML body,Mre11 complex,site of double-strand break,chromosome, telomeric region",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|P49959|MRE11_HUMAN Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,35,43
P50135,HNMT,P50135,HNMT_HUMAN,Histamine N-methyltransferase,TRUE,T / M,T,M,5,P50135,120.580741882324,45.9335556030273,-1.39,1.39,-61.91,0.38,0,5.44E-01,6.27E-01,4,0.830494045880194,Homo sapiens,0%,33295.05,"histamine catabolic process,response to tumor cell,histidine catabolic process,hyperosmotic response,brain development,respiratory gaseous exchange,response to amine,methylation,response to immobilization stress,response to cocaine,response to glucocorticoid,response to interleukin-1,positive regulation of protein targeting to mitochondrion",histamine N-methyltransferase activity,"nucleoplasm,cytoplasm,cytosol,neuron projection,extracellular exosome",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|P50135|HNMT_HUMAN Histamine N-methyltransferase OS=Homo sapiens GN=HNMT PE=1 SV=1,11,16
P50213,IDH3A,P50213,IDH3A_HUMAN,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",TRUE,T / M,T,M,50,P50213,380.606231689453,358.334930419921,-0.09,0.09,-5.85,0.94,0,3.69E-01,5.50E-01,49,0.342318737826595,Homo sapiens,2.70%,39591.69,"carbohydrate metabolic process,tricarboxylic acid cycle","magnesium ion binding,isocitrate dehydrogenase (NAD+) activity,NAD binding","nucleus,mitochondrion,mitochondrial matrix,myelin sheath",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,">sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1",20,29
